"person_id","screening_date","sex","race","p_current_age","p_age_first_offense","p_charge","p_jail30","p_prison","p_probation","p_juv_fel_count","p_felprop_violarrest","p_murder_arrest","p_felassault_arrest","p_misdemassault_arrest","p_famviol_arrest","p_sex_arrest","p_weapons_arrest","fail_appear_two_yr","fail_appear_two_plus","current_violent","current_violent20","pending_charge","prior_conviction_F","prior_conviction_M","violent_conviction","total_convictions","p_arrest","p_property","p_traffic","p_drug","p_dui","p_domestic","p_stalking","p_voyeurism","p_fraud","p_stealing","p_trespass","years_since_last_crime","six_month","one_year","three_year","five_year","recid_two_year","recid_six_month","recid_drug2","recid_property2","recid_M2","recid_F2","recid_violent2","recid_drug6","recid_property6","recid_M6","recid_F6","recid_violent6"
5828,2013-03-31,1,"African-American",36,23,15,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,9,1,9,3,11,19,1,1,0,0,0,0,0,0,1,1,1.28011635865845,0,0,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
5831,2014-01-03,1,"African-American",22,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4.73237508555784,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5833,2013-01-11,1,"Caucasian",44,24,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0246406570841889,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5836,2013-05-10,1,"African-American",19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0.218685831622177,1,1,1,1,"1","0","1","0","1","0","0","0","0","0","0","0"
5839,2013-02-12,1,"African-American",32,25,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,5,0,5,16,0,0,1,0,0,0,0,0,0,0,1.97416153319644,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
584,2013-05-16,1,"African-American",33,22,9,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,5,2,2,1,4,17,1,0,4,0,0,0,0,0,1,0,2.0888090349076,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5842,2013-11-09,1,"African-American",27,18,28,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,26,6,15,0,21,57,0,0,6,1,0,0,0,0,0,0,0.527378507871321,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
5851,2014-01-12,1,"Caucasian",32,21,22,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,11,0,9,3,9,24,0,0,5,0,0,0,0,0,0,0,0.944045174537988,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
5852,2013-04-19,0,"African-American",52,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0.0602327173169062,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5853,2013-11-10,1,"African-American",25,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0602327173169062,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5857,2014-01-11,1,"African-American",22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,1.79654346338125,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
586,2013-08-07,1,"African-American",50,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,2,0,0,0,0,0,0,0,10.832135523614,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5863,2013-02-09,1,"African-American",47,45,25,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,20,7,8,15,15,21,19,0,0,0,0,0,0,0,17,2,0.0054757015742642,1,1,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
5873,2014-01-19,1,"African-American",31,18,26,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,21,4,16,0,20,52,0,0,7,0,0,0,0,0,0,0,1.07392197125257,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5877,2013-03-02,1,"African-American",32,17,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,12,1,13,33,1,0,1,0,0,0,0,0,1,0,2.8388090349076,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
588,2013-08-16,1,"African-American",26,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,10,0,0,5,0,0,0,0,0,0,0,3.25547570157426,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5883,2013-11-02,0,"Caucasian",27,21,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,7,1,0,2,0,0,0,0,0,1,0,6.50273785078713,0,0,0,0,"1","1","1","0","0","1","0","1","0","0","1","0"
5887,2014-03-15,1,"African-American",22,22,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,7,0,0,2,0,0,0,0,0,0,0,0.629876796714579,0,1,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
590,2013-02-09,1,"Caucasian",45,17,76,1,4,3,1,29,0,0,0,0,0,5,0,0,1,0,70,32,11,29,43,108,50,0,4,0,0,0,0,0,50,20,0.632614647501711,0,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
5902,2014-03-21,1,"African-American",22,16,12,0,0,0,8,4,0,1,0,0,0,0,0,0,1,0,4,0,0,7,0,10,11,0,0,0,0,0,0,0,11,4,5.37166324435318,0,0,0,0,"1","0","1","0","0","1","0","0","0","0","0","0"
5905,2013-04-12,1,"Caucasian",47,23,28,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,12,10,4,3,15,20,2,2,7,0,0,0,0,0,2,2,0.0492813141683778,1,1,1,1,"1","1","0","0","0","1","0","0","0","0","1","0"
5906,2014-03-09,0,"African-American",30,19,6,0,1,2,0,3,0,0,1,0,0,0,0,0,1,0,1,2,1,3,3,8,3,0,0,0,0,0,0,0,3,0,10.3579739904175,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
5917,2013-04-07,1,"African-American",29,27,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,2.26368925393566,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5921,2013-03-24,1,"Caucasian",49,43,7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,1,2,0,3,11,0,0,0,0,0,0,0,0,0,0,0.19678302532512,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
5929,2013-10-23,1,"Caucasian",23,22,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,5,2,0,1,0,0,0,0,0,0,0,0.55201916495551,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
5935,2014-02-19,1,"African-American",21,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,3,3,3,0,0,0,0,0,0,0,3,2,0.0492813141683778,1,1,1,1,"1","0","0","1","0","1","1","0","0","0","0","0"
5939,2013-02-25,1,"Caucasian",42,25,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,4.03285420944558,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5943,2013-03-18,1,"Other",34,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.930355920602327,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5957,2013-10-25,1,"Other",27,20,11,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,2,0,3,4,3,12,0,0,0,0,1,0,0,0,0,0,0.1572553045859,1,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
5963,2013-02-16,1,"Caucasian",19,19,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,4,0,2,4,0,3,0,0,0,0,0,0,0,3,0,0.0629705681040383,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
5968,2014-02-12,1,"Caucasian",54,51,18,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,4,7,0,11,21,1,0,8,0,0,0,0,0,0,1,0.454996577686516,1,1,1,1,"1","1","0","1","1","0","0","0","1","1","0","0"
5970,2013-05-29,1,"Caucasian",29,25,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2.68856947296372,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5975,2014-02-20,1,"Caucasian",45,33,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,2,0,1,0,0,0,0,0,2,0,3.88261464750171,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5978,2013-08-10,1,"African-American",25,19,16,0,2,0,0,2,0,0,0,0,0,3,0,0,1,0,9,6,3,0,9,18,6,0,4,0,0,0,0,0,6,4,1.77464065708419,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5982,2013-05-08,1,"African-American",22,22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0109514031485284,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
5984,2014-02-12,1,"African-American",32,25,5,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5987,2013-02-05,1,"Caucasian",30,25,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,4,1,6,23,1,0,4,4,0,0,0,0,1,0,0.669404517453799,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
599,2013-12-22,1,"Caucasian",31,21,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,2,1,0,3,7,0,0,5,0,0,0,0,0,0,0,1.51642710472279,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5992,2013-01-22,1,"African-American",21,20,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0.785592060232717,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
5997,2013-12-03,1,"Caucasian",22,21,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0.81570841889117,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6006,2013-08-05,0,"African-American",37,20,9,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,3,2,0,2,2,14,4,0,0,0,0,0,0,0,4,2,8.03285420944558,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6011,2013-05-16,1,"Caucasian",19,16,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,0,0,0,0,0,0,0,2,0,0.0657084188911704,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6019,2013-02-19,1,"Caucasian",29,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,4,1,0,2,0,0,0,0,0,1,1,1.91666666666667,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
602,2013-02-21,1,"African-American",33,23,25,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,10,5,8,2,13,41,1,0,11,0,0,1,0,1,1,1,0.0574948665297741,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6021,2013-03-19,1,"Caucasian",29,25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,2,0,0,0,0,0,0,0,1,1,1.13535249828884,0,0,1,1,"1","1","0","0","0","1","1","0","0","0","1","1"
6022,2014-03-09,1,"Caucasian",56,28,10,0,3,2,0,7,0,0,0,0,0,1,0,1,1,0,3,6,1,6,7,9,7,0,0,0,0,0,0,0,7,0,1.87713894592745,0,0,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
6027,2013-05-09,1,"African-American",30,23,12,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,9,2,2,3,4,18,6,0,2,1,0,0,0,0,6,2,5.24058863791923,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6029,2013-05-09,1,"African-American",21,21,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,2,5,12,7,0,0,0,0,0,0,0,7,4,0.177618069815195,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
603,2013-04-05,1,"African-American",25,17,4,0,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,2,2,4,1,0,0,0,0,0,0,0,1,0,0.199520876112252,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6030,2013-10-01,1,"African-American",45,24,15,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,6,3,2,4,5,18,7,0,0,0,0,0,0,0,7,3,0.35523613963039,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6034,2013-09-19,1,"Caucasian",20,18,7,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,6,5,0,0,0,0,0,0,0,4,2,0.374401095140315,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6042,2013-02-08,1,"Caucasian",34,20,5,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,2,2,6,0,0,1,0,0,0,0,0,0,0,3.61344969199179,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6042,2013-09-10,1,"Caucasian",34,20,7,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,3,4,8,0,0,2,0,0,0,0,0,0,0,0.274640657084189,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6043,2013-03-28,1,"Caucasian",47,24,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0.519164955509925,0,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6046,2013-02-01,1,"African-American",46,17,27,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,17,3,12,3,15,33,2,4,1,0,0,0,0,0,2,1,3.40999315537303,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6047,2014-02-21,1,"Caucasian",56,43,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,12,0,0,0,3,0,0,0,0,0,0,5.41666666666667,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6048,2013-10-11,1,"African-American",29,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,4,1,4,13,2,0,2,0,0,0,0,0,2,1,0.849760438056126,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6051,2013-11-13,1,"African-American",20,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.588809034907598,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6062,2013-09-25,1,"Caucasian",55,45,8,0,0,3,0,1,0,0,2,0,0,0,0,0,1,0,3,1,4,3,5,15,3,0,1,0,1,0,0,0,1,2,3.30475701574264,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6065,2013-05-19,1,"African-American",54,27,36,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,11,12,14,5,26,38,9,0,25,0,0,0,0,0,7,4,1.79928131416838,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6069,2013-03-20,1,"African-American",23,17,14,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,5,3,2,5,5,31,2,0,3,1,0,0,0,0,2,0,0.191307323750856,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6073,2013-12-15,1,"Caucasian",40,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,0,0.0027378507871321,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6075,2013-05-04,1,"African-American",26,16,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,13,0,14,35,0,0,4,1,0,0,0,0,0,0,2.70225872689938,0,0,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6085,2013-10-07,1,"African-American",37,31,7,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4,1,1,2,2,12,0,0,1,0,0,0,0,0,0,0,1.93856947296372,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6095,2013-01-12,1,"African-American",28,15,21,0,2,5,3,1,0,0,1,0,0,0,0,0,1,0,11,5,9,2,14,30,3,0,8,0,0,0,0,0,3,1,0.0629705681040383,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
61,2013-02-14,0,"African-American",48,23,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,1,7,11,0,2,1,0,0,0,0,0,0,0,12.4072553045859,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6105,2013-10-10,1,"African-American",26,22,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0.360711841204654,1,1,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6106,2013-08-24,1,"African-American",25,18,10,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,1,4,12,0,0,0,0,0,0,0,0,0,0,1.96047227926078,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
611,2013-01-04,1,"African-American",53,46,10,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,1,2,2,1,4,14,1,0,0,0,0,0,0,0,1,0,2.36344969199179,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6110,2013-11-22,0,"Caucasian",21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0.659993155373032,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6113,2013-02-18,1,"African-American",43,41,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1.49880219028063,0,0,1,1,"1","0","0","0","1","0","0","0","0","0","0","0"
6114,2013-08-21,0,"Caucasian",38,25,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,1,7,15,0,0,2,0,0,0,0,0,0,0,8.73237508555784,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6116,2013-08-02,1,"African-American",23,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,4,6,1,0,2,0,0,0,0,0,1,0,0.94678302532512,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
612,2013-09-04,1,"African-American",24,18,20,0,0,2,0,1,0,2,3,0,0,0,1,0,1,0,15,2,5,8,7,30,5,0,0,0,0,0,0,0,3,1,1.47142368240931,0,0,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6123,2013-12-20,0,"Caucasian",19,19,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0.0438056125941136,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6130,2013-12-11,1,"African-American",29,20,7,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3,9,2,0,3,0,0,0,0,0,1,1,4.31570841889117,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6131,2013-12-15,1,"African-American",57,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,8.66273100616016,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6135,2013-09-18,1,"African-American",27,19,21,0,2,0,0,2,0,3,1,0,0,0,0,0,1,0,17,2,8,5,10,25,2,0,2,0,0,0,0,0,2,0,0.027378507871321,1,1,1,1,"1","1","1","0","1","0","1","1","0","1","0","0"
6136,2014-02-14,1,"African-American",24,16,7,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3,2,5,2,0,0,0,0,0,0,0,1,0,2.1776180698152,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6143,2013-05-11,1,"African-American",52,27,9,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,1,0,4,8,0,0,6,0,0,0,0,0,0,0,0.571184120465435,0,1,1,1,"1","1","0","0","1","0","1","0","0","1","0","1"
6146,2013-02-19,1,"African-American",30,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.823921971252567,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6154,2013-02-25,1,"African-American",29,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6.43309377138946,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6155,2013-05-16,1,"African-American",22,18,18,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,6,2,5,0,7,27,8,0,4,0,0,0,0,0,6,5,1.07939767282683,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6156,2013-02-09,1,"Caucasian",34,24,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,3.48511293634497,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
616,2013-02-07,1,"African-American",29,25,8,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0.688569472963724,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6160,2013-04-24,1,"African-American",26,20,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,0,3,13,1,0,0,0,0,0,0,0,0,1,0.441307323750856,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6162,2013-11-13,0,"Caucasian",33,23,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,2,5,0,0,1,0,0,0,0,0,0,0,5.52737850787132,0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0"
6163,2013-12-01,1,"African-American",33,25,18,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,11,3,9,2,13,23,2,0,2,0,0,0,0,0,1,1,0.75,0,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6169,2013-02-28,1,"Caucasian",21,18,21,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,17,10,1,13,11,27,17,0,0,0,0,0,0,0,17,3,0.0191649555099247,1,1,1,1,"1","1","0","1","0","1","1","0","1","0","1","1"
6171,2013-06-21,0,"African-American",42,42,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.352498288843258,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6178,2014-01-02,1,"Caucasian",24,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4,8,0,0,3,0,0,0,0,0,0,0,0.519164955509925,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6183,2013-03-07,0,"Caucasian",20,19,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1.12440109514031,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6185,2013-12-24,1,"African-American",25,19,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12,3,4,3,7,22,2,0,0,0,0,0,0,0,2,0,0.0766598220396988,1,1,1,1,"1","0","0","0","0","1","1","0","0","0","0","0"
6189,2013-01-14,0,"Caucasian",43,41,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0,0,1,0,1.31023271731691,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6192,2013-02-21,1,"Caucasian",42,26,13,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,5,1,7,1,8,10,1,0,0,0,0,0,0,0,0,1,0.74880219028063,0,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6195,2013-11-13,0,"Caucasian",21,16,5,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1.77190280629706,0,0,1,1,"1","0","0","1","1","0","1","0","0","0","0","0"
6198,2013-09-24,1,"Caucasian",46,34,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,10,2,0,3,0,0,0,0,0,1,1,0.0355920602327173,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6202,2014-02-03,1,"Hispanic",35,30,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0,0,2.21868583162218,0,0,1,1,"1","1","0","0","1","0","1","0","0","1","0","0"
6203,2013-03-18,1,"African-American",22,18,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.72963723477071,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6205,2013-01-09,1,"African-American",50,28,22,0,0,5,0,1,0,1,0,0,0,2,0,0,0,0,6,3,7,2,10,33,1,1,0,0,0,0,0,0,1,0,0.35523613963039,1,1,1,1,"1","1","0","0","1","0","0","0","0","1","0","0"
6207,2013-04-03,1,"African-American",35,35,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,2,5,1,0,1,0,0,0,0,0,0,1,0.0109514031485284,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6208,2013-01-11,1,"African-American",21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1.5888090349076,0,0,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
621,2013-04-29,1,"Hispanic",20,20,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0.0766598220396988,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6223,2013-10-22,1,"Other",52,45,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0.368925393566051,1,1,1,1,"0","0","0","0","0","0","0","0","0","0","0","0"
6224,2013-01-21,1,"Hispanic",21,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,10,0,0,0,0,0,0,0,10,10,2.35249828884326,0,0,1,1,"1","1","0","1","0","1","0","0","1","0","1","0"
6229,2013-03-18,1,"Caucasian",35,29,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,9,16,0,1,0,4,0,0,0,0,0,0,3.3184462696783,0,0,0,1,"1","1","0","0","1","0","0","0","0","1","0","0"
